FLWS,NasdaqGS,纳斯达克全球精选,"FLWS,FWC",NasdaqGS:FLWS, DB:FWC,,,-,1-800-Flowers.com Inc. ,,,,,,,,1976,www.1800flowers.com,United States,"Headquarters
One Old Country Road
Suite 500 
Carle Place, New York    11514
United States
Main Phone: 516-237-6000
Other Phone: 800-356-9377","1-800-FLOWERS.COM, Inc. operates as a florist and gift retailer in the United States.",Internet Retail
FWDB,ARCA,-,FWDB,ARCA:FWDB,,,,-,AdvisorShares Trust - Madrona Global Bond ETF ,,,,,,,,2011,advisorshares.com/fund/fwdb,United States,"Headquarters
3 Bethesda Metro Center
Suite 700 
Bethesda, Maryland    20814
United States
Main Phone: 202-684-6383","AdvisorShares Trust - Madrona Global Bond ETF is an exchange traded fund of fund launched and managed by AdvisorShares Investments, LLC. It is co-managed by Madrona Funds, LLC. The fund invests in funds which invest in fixed income markets across the globe.",Asset Management and Custody Banks
FWDI,ARCA,-,FWDI,ARCA:FWDI,,,,-,AdvisorShares Trust - Madrona International ETF ,,,,,,,,2011,www.advisorshares.com/fund/fwdi,United States,"Headquarters
3 Bethesda Metro Center
Suite 700 
Bethesda, Maryland    20814
United States
Main Phone: 202-684-6383","AdvisorShares Trust - Madrona International ETF is an exchange traded fund launched and managed by AdvisorShares Investments, LLC. It is co-managed by Madrona Funds, LLC. The fund invests in the public equity markets across the globe excluding the United States.",Asset Management and Custody Banks
MATH,ARCA,-,MATH,ARCA:MATH,,,,-,AdvisorShares Trust - Meidell Tactical Advantage ETF ,,,,,,,,2011,advisorshares.com/fund/math,United States,"Headquarters
3 Bethesda Metro Center
Suite 700 
Bethesda, Maryland    20814
United States
Main Phone: 202-684-6383","AdvisorShares Trust - Meidell Tactical Advantage ETF is an exchanged traded fund of fund launched and managed by AdvisorShares Investments, LLC. The fund is co-managed by American Wealth Management.",Asset Management and Custody Banks
DBIZ,ARCA,-,DBIZ,ARCA:DBIZ,,,,-,AdvisorShares Trust - Pring Turner Business Cycle ETF ,,,,,,,,2012,advisorshares.com/fund/dbiz,United States,"Headquarters
3 Bethesda Metro Center
Suite 700 
Bethesda, Maryland    20814
United States
Main Phone: 202-684-6383","AdvisorShares Trust - Pring Turner Business Cycle ETF is an exchange traded fund launched and managed by AdvisorShares Investments, LLC. It is co-managed by Pring Turner Capital Group.",Asset Management and Custody Banks
QEH,ARCA,-,QEH,ARCA:QEH,,,,-,AdvisorShares Trust - QAM Equity Hedge ETF ,,,,,,,,2010,advisorshares.com/fund/qeh,United States,"Headquarters
3 Bethesda Metro Center
Suite 700 
Bethesda, Maryland    20814
United States
Main Phone: 202-684-6383","AdvisorShares Trust - QAM Equity Hedge ETF is an exchange traded fund of fund launched and managed by AdvisorShares Investments, LLC. It is co-managed by Commerce Asset Management, LLC. The fund invests in funds which invest in the public equity markets across the globe.",Asset Management and Custody Banks
TTFS,ARCA,-,TTFS,ARCA:TTFS,,,,-,AdvisorShares Trust - TrimTabs Float Shrink ETF ,,,,,,,,2011,advisorshares.com/fund/ttfs,United States,"Headquarters
3 Bethesda Metro Center
Suite 700 
Bethesda, Maryland    20814
United States
Main Phone: 202-684-6383","AdvisorShares Trust - TrimTabs Float Shrink ETF is an exchange traded fund launched and managed by AdvisorShares Investments, LLC. The fund is co-managed by Trim Tabs Asset Management, LLC. It invests in the public equity markets of the United States.",Asset Management and Custody Banks
AADR,ARCA,-,AADR,ARCA:AADR,,,,-,Advisorshares Trust - WCM/BNY Mellon Focused Growth ADR ETF ,,,,,,,,2010,advisorshares.com/fund/aadr,United States,"Headquarters
3 Bethesda Metro Center
Suite 700 
Bethesda, Maryland    20814
United States
Main Phone: 202-684-6383","Advisorshares Trust - WCM / BNY Mellon Focused Growth ADR ETF is an exchange traded fund launched and managed by AdvisorShares Investments, LLC. The fund is co-managed by WCM Investment Management.",Asset Management and Custody Banks
ACM,NYSE,纽交所,"ACM,E6Z",NYSE:ACM, DB:E6Z,,,-,AECOM Technology Corporation ,,,,,,,,1980,www.aecom.com,United States,"Headquarters
555 South Flower Street
Suite 3700 
Los Angeles, California    90071
United States
Main Phone: 213-593-8000
Main Fax: 213-593-8730","AECOM Technology Corporation, together with its subsidiaries, provides professional technical and management support services for public and private clients in worldwide.",Construction and Engineering
ANW,NYSE,纽交所,"ANW,4AE",NYSE:ANW, DB:4AE,,,-,Aegean Marine Petroleum Network Inc. ,,,,,,,,1995,www.ampni.com,Greece,"Headquarters
10, Akti Kondili
Piraeus 
Athens    185 45
Greece
Main Phone: 30 210 45 86 200","Aegean Marine Petroleum Network Inc., together with its subsidiaries, operates as a marine fuel logistics company that markets and supplies refined marine fuel and lubricants to ships in port, at sea, and on rivers worldwide.",Marine Ports and Services
AGN,-,-,"AGN,AEND,AGN,AEGO.F",ENXTAM:AGN, XTRA:AEND, XTRA:AGN, OTCPK:AEGO.F,-,AEGON N.V. ,,,,,,,,-,www.aegon.com,Netherlands,"Headquarters
Aegonplein 50 
The Hague, Zuid-Holland    2591 TV
Netherlands
Main Phone: 31 70 344 8334
Main Fax: 31 70 344 8334","Aegon N.V. provides life insurance, pension, and asset management products and services.",Life and Health Insurance
AER,NYSE,纽交所,"AER,R1D",NYSE:AER, DB:R1D,,,-,AerCap Holdings N.V. ,,,,,,,,1995,www.aercap.com,Netherlands,"Headquarters
AerCap House
Stationsplein 965 
Schiphol, Noord-Holland    1117 CE
Netherlands
Main Phone: 31 20 655 9655","AerCap Holdings N.V., through its subsidiaries, is engaged in leasing, financing, selling, and managing commercial aircraft and engines primarily in the United States and Russia.",Trading Companies and Distributors
ACY,AMEX,全美证交所,ACY,AMEX:ACY,,,,-,AeroCentury Corp. ,,,,,,,,1989,www.aerocentury.com,United States,"Headquarters
1440 Chapin Avenue
Suite 310 
Burlingame, California    94010
United States
Main Phone: 650-340-1888",AeroCentury Corp. acquires and invests in used regional aircraft and aircraft engines for lease to regional carriers worldwide.,Trading Companies and Distributors
ARX,NYSE,纽交所,"ARX,1AX",NYSE:ARX, DB:1AX,,,-,Aeroflex Holding Corp. ,,,,,,,,1937,www.aeroflex.com,United States,"Headquarters
35 South Service Road
PO Box 6022 
Plainview, New York    11803-0622
United States
Main Phone: 516-694-6700
Main Fax: 516-694-0658
Other Phone: 800-843-1553","Aeroflex Holding Corp. designs, engineers, and manufactures microelectronic products, and test and measurement equipment in the United States, Europe, the Middle East, and Asia.",Electronic Components
HIVE,NYSE,纽交所,"HIVE,2NW",NYSE:HIVE, DB:2NW,,,-,"Aerohive Networks, Inc. ",,,,,,,,2006,www.aerohive.com,United States,"Headquarters
330 Gibraltar Drive 
Sunnyvale, California    94089
United States
Main Phone: 408-510-6100
Main Fax: 408-510-6199
Other Phone: 866-918-9918","Aerohive Networks, Inc., together with its subsidiaries, designs and develops cloud-managed mobile networking platform that enables enterprises to deploy a mobile-centric network edge.",Internet Software and Services
ARO,NYSE,纽交所,"ARO,AO5",NYSE:ARO, DB:AO5,,,-,"Aéropostale, Inc. ",,,,,,,,1987,www.aeropostale.com,United States,"Headquarters
112 West 34th Street
22nd Floor 
New York, New York    10120
United States
Main Phone: 646-485-5410","Aéropostale, Inc., together with its subsidiaries, operates as a mall-based specialty retailer of casual apparel and accessories.",Apparel Retail
AES.PRC,-,-,AES.PRC,NYSE:AES.PRC,,,,-,AES Trust III,,,,,,,,-,-,United States,"Headquarters
1001 North 19th Street 
Arlington, Virginia    22209
United States
Main Phone: 703-522-1315",AES Trust III operates as a subsidiary of The AES Corporation.,Electric Utilities
AET,NYSE,纽交所,"AET,HE8",NYSE:AET, DB:HE8,,,-,Aetna Inc. ,,,,,,,,1853,www.aetna.com,United States,"Headquarters
151 Farmington Avenue 
Hartford, Connecticut    06156
United States
Main Phone: 860-273-0123",Aetna Inc. operates as a diversified health care benefits company in the United States.,Managed Healthcare
AMG,NYSE,纽交所,"AMG,MGR,AFM,AFS",NYSE:AMG, NYSE:MGR, NYSE:AFM, DB:AFS,-,Affiliated Managers Group Inc. ,,,,,,,,1993,www.amg.com,United States,"Headquarters
600 Hale Street 
Prides Crossing, Massachusetts    01965
United States
Main Phone: 617-747-3300","Affiliated Managers Group, Inc., through its affiliates, operates as an asset management company providing investment management services to mutual funds, institutional clients, and high net worth individuals in the United States.",Asset Management and Custody Banks
AFL,NYSE,纽交所,"AFL,8686,AFSD,AFL",NYSE:AFL, TSE:8686, NYSE:AFSD, DB:AFL,-,AFLAC Inc. ,,,,,,,,1955,www.aflac.com,United States,"Headquarters
1932 Wynnton Road 
Columbus, Georgia    31999
United States
Main Phone: 706-323-3431","Aflac Incorporated, through its subsidiary, American Family Life Assurance Company of Columbus, provides supplemental health and life insurance products.",Life and Health Insurance
MITT,NYSE,纽交所,"MITT,MITT.PRA,MITT.PRB,8AG",NYSE:MITT, NYSE:MITT.PRA, NYSE:MITT.PRB, DB:8AG,-,"AG Mortgage Investment Trust, Inc. ",,,,,,,,2011,www.agmortgageinvestmenttrust.com,United States,"Headquarters
245 Park Avenue
26th Floor 
New York, New York    10167
United States
Main Phone: 212-692-2000","AG Mortgage Investment Trust, Inc., a real estate investment trust, focuses on investing, acquiring, and managing a portfolio of residential mortgage assets, other real estate-related securities, and financial assets.",Mortgage REITs
AGCO,NYSE,纽交所,"AGCO,AGCO,AGJ",NYSE:AGCO, XTRA:AGCO, DB:AGJ,,-,AGCO Corporation ,,,,,,,,1990,www.agcocorp.com,United States,"Headquarters
4205 River Green Parkway 
Duluth, Georgia    30096
United States
Main Phone: 770-813-9200",AGCO Corporation manufactures and distributes agricultural equipment and related replacement parts worldwide.,Agricultural and Farm Machinery
A,NYSE,纽交所,"A,AG8",NYSE:A, DB:AG8,,,-,Agilent Technologies Inc. ,,,,,,,,1999,www.home.agilent.com,United States,"Headquarters
5301 Stevens Creek Boulevard 
Santa Clara, California    95051
United States
Main Phone: 408-345-8886
Main Fax: 408-345-8474
Other Phone: 877-424-4536","Agilent Technologies, Inc. provides bio-analytical and electronic measurement solutions and services to the life sciences, chemical analysis, diagnostics and genomics, communications, and electronics industries worldwide.",Life Sciences Tools and Services
GAS,NYSE,纽交所,"GAS,AG5",NYSE:GAS, DB:AG5,,,-,AGL Resources Inc. ,,,,,,,,1856,www.aglresources.com,United States,"Headquarters
Ten Peachtree Place NE 
Atlanta, Georgia    30309
United States
Main Phone: 404-584-4000
Main Fax: 404-584-3237","AGL Resources Inc., an energy services holding company, distributes natural gas to residential, commercial, industrial, and government clients in Illinois, Georgia, Virginia, New Jersey, Florida, Tennessee, and Maryland.",Gas Utilities
AEM,NYSE,纽交所,"AEM,AEM,AE9",NYSE:AEM, TSX:AEM, DB:AE9,,-,Agnico Eagle Mines Limited ,,,,,,,,1953,www.agnico-eagle.com,Canada,"Headquarters
145 King Street East
Suite 400 
Toronto, Ontario    M5C 2Y7
Canada
Main Phone: 416-947-1212
Main Fax: 416-367-4681
Other Phone: 888-822-6714","Agnico Eagle Mines Limited is engaged in the exploration, development, and production of mineral properties in Canada, Finland, and Mexico. It primarily explores for gold, as well as for silver, copper, zinc, and lead.",Gold
ADC,NYSE,纽交所,"ADC,AGL",NYSE:ADC, DB:AGL,,,-,Agree Realty Corp. ,,,,,,,,1971,www.agreerealty.com,United States,"Headquarters
31850 Northwestern Highway 
Farmington Hills, Michigan    48334
United States
Main Phone: 248-737-4190
Main Fax: 248-737-9110","Agree Realty Corporation, a real estate investment trust (REIT), engages in the ownership, development, acquisition, and management of retail properties, which are primarily leased to national and regional retail companies in the United States.",Retail REITs
AGU,-,-,"AGU,AGU,AGU",TSX:AGU, NYSE:AGU, DB:AGU,,-,Agrium Inc. ,,,,,,,,1931,www.agrium.com,Canada,"Headquarters
13131 Lake Fraser Drive SE 
Calgary, Alberta    T2J 7E8
Canada
Main Phone: 403-225-7000
Main Fax: 403-225-7609
Other Phone: 877-247-4861","Agrium Inc. produces, retails, and distributes the crop nutrients, crop protection products, seeds, and agronomics primarily in North America, South America, Europe, and Australia.",Fertilizers and Agricultural Chemicals
AIRI,AMEX,全美证交所,AIRI,AMEX:AIRI,,,,-,Air Industries Group ,,,,,,,,2006,www.airindustriesgroup.com,United States,"Headquarters
1479 North Clinton Avenue 
Bay Shore, New York    11706
United States
Main Phone: 631-968-5000","Air Industries Group, an aerospace and defense company, designs and manufactures structural parts and assemblies that focus on flight safety.",Aerospace and Defense
AL,NYSE,纽交所,"AL,AVLA",NYSE:AL, DB:AVLA,,,-,Air Lease Corporation ,,,,,,,,2010,www.airleasecorp.com,United States,"Headquarters
2000 Avenue of the Stars
Suite 1000N 
Los Angeles, California    90067
United States
Main Phone: 310-553-0555
Main Fax: 310-553-0999",Air Lease Corporation is engaged in the purchase and leasing of commercial jet transport aircraft to airlines worldwide.,Trading Companies and Distributors
APD,NYSE,纽交所,"APD,AP3",NYSE:APD, DB:AP3,,,-,Air Products & Chemicals Inc. ,,,,,,,,1940,www.airproducts.com,United States,"Headquarters
7201 Hamilton Boulevard 
Allentown, Pennsylvania    18195
United States
Main Phone: 610-481-4911
Main Fax: 610-481-5900","Air Products and Chemicals, Inc. provides atmospheric gases, process and specialty gases, performance materials, equipment, and services worldwide.",Industrial Gases
AYR,NYSE,纽交所,"AYR,G7V",NYSE:AYR, DB:G7V,,,-,Aircastle LTD ,,,,,,,,2004,www.aircastle.com,United States,"Headquarters
300 First Stamford Place
5th Floor 
Stamford, Connecticut    06902
United States
Main Phone: 203-504-1020","Aircastle Limited acquires, leases, and sells commercial jet aircraft to airlines worldwide.",Trading Companies and Distributors
ARG,NYSE,纽交所,"ARG,AAS",NYSE:ARG, DB:AAS,,,-,"Airgas, Inc. ",,,,,,,,1982,www.airgas.com,United States,"Headquarters
259 North Radnor-Chester Road
Suite 100 
Radnor, Pennsylvania    19087
United States
Main Phone: 610-687-5253
Main Fax: 610-225-3271
Other Phone: 800-255-2165","Airgas, Inc., together with its subsidiaries, supplies industrial, medical and specialty gases, and hard goods.",Industrial Gases
AKS,NYSE,纽交所,"AKS,AKS *,AK2",NYSE:AKS, BMV:AKS *, DB:AK2,,-,AK Steel Holding Corporation ,,,,,,,,1993,www.aksteel.com,United States,"Headquarters
9227 Centre Pointe Drive 
West Chester, Ohio    45069
United States
Main Phone: 513-425-5000
Other Phone: 800-331-5050","AK Steel Holding Corporation, through its subsidiary, AK Steel Corporation, produces flat-rolled carbon, stainless and electrical steel, and tubular products in the United States and internationally.",Steel
BARKA,-,-,"BARKA,BARKA",BAX:BARKA, DIFX:BARKA,,,مجموعة البركة المصرفية ش.م.ب,Al Baraka Banking Group B.S.C. ,,,,,,,,2002,www.albaraka.com,Bahrain,"Headquarters
P.O. Box 1882 
Manama
Bahrain
Main Phone: 973 17541122
Main Fax: 973 17536533","Al Baraka Banking Group B.S.C., together with its subsidiaries, provides various banking and financial products and services primarily in the Middle East, Europe, North Africa, and South Africa.",Diversified Banks
ALBP.P,-,-,"ALBP.P,APRD.P,APRC.P,APRD.O",OTCPK:ALBP.P, OTCPK:APRD.P, OTCUS:APRC.P, OTCUS:APRD.O,-,Alabama Power Co.,,,,,,,,1906,www.alabamapower.com,United States,"Headquarters
600 North 18th Street 
Birmingham, Alabama    35291
United States
Main Phone: 205-257-1000","Alabama Power Company, an integrated utility, generates, purchases, transmits, distributes, and sells electricity to residential, commercial, and industrial customers in Alabama.",Electric Utilities
ALG,NYSE,纽交所,ALG,NYSE:ALG,,,,-,"Alamo Group, Inc. ",,,,,,,,1955,www.alamo-group.com,United States,"Headquarters
1627 East Walnut Street 
Seguin, Texas    78155
United States
Main Phone: 830-379-1480
Main Fax: 830-372-9683","Alamo Group Inc. designs, manufactures, and sells agricultural equipment and infrastructure maintenance equipment for governmental and industrial use primarily in the United States, the United Kingdom, France, Canada, and Australia.",Construction Machinery and Heavy Trucks
AGI,-,-,"AGI,AGI,A4L",TSX:AGI, NYSE:AGI, DB:A4L,,-,Alamos Gold Inc. ,,,,,,,,1994,www.alamosgold.com,Canada,"Headquarters
130 Adelaide Street West
Suite 2200 
Toronto, Ontario    M5H 3P5
Canada
Main Phone: 416-368-9932
Main Fax: 416-368-2934
Other Phone: 866-788-8801","Alamos Gold Inc. is engaged in the acquisition, exploration, development, and extraction of precious metals, primarily gold.",Gold
ALK,NYSE,纽交所,"ALK,ALK",NYSE:ALK, DB:ALK,,,-,"Alaska Air Group, Inc. ",,,,,,,,1932,www.alaskaair.com,United States,"Headquarters
19300 International Boulevard 
Seattle, Washington    98188
United States
Main Phone: 206-392-5040","Alaska Air Group, Inc., through its subsidiaries, provides passengers and cargo air transportation services in the United States.",Airlines
AIN,NYSE,纽交所,"AIN,AII",NYSE:AIN, DB:AII,,,-,Albany International Corp. ,,,,,,,,1895,www.albint.com,United States,"Headquarters
216 Airport Drive 
Rochester, New Hampshire    03867
United States
Main Phone: 603-330-5850
Main Fax: 603-994-3835",Albany International Corp. is engaged in the textile and materials processing businesses worldwide.,Industrial Machinery
ALB,NYSE,纽交所,"ALB,AMC",NYSE:ALB, DB:AMC,,,-,Albemarle Corporation ,,,,,,,,1993,www.albemarle.com,United States,"Headquarters
451 Florida Street 
Baton Rouge, Louisiana    70801
United States
Main Phone: 225-388-7402
Main Fax: 225-388-7686
Other Phone: 800-535-3030","Albemarle Corporation develops, manufactures, and markets engineered specialty chemicals.",Specialty Chemicals
ALU,-,-,"ALU,CGEA,CGE,ALAL.F",ENXTPA:ALU, XTRA:CGEA, XTRA:CGE, OTCPK:ALAL.F,-,Alcatel-Lucent ,,,,,,,,1898,www.alcatel-lucent.com,France,"Headquarters
3 avenue Octave Gréard 
Paris, Ile-de-France    75007
France
Main Phone: 33 1 40 76 10 10","Alcatel-Lucent provides Internet protocol (IP) and cloud networking, and ultra-broadband fixed and wireless access to service providers and their customers, enterprises, and institutions worldwide.",Communications Equipment
AA,NYSE,纽交所,"AA,ALU,AA,AA *",NYSE:AA, XTRA:ALU, SNSE:AA, BMV:AA *,-,Alcoa Inc. ,,,,,,,,1888,www.alcoa.com,United States,"Headquarters
390 Park Avenue 
New York, New York    10022
United States
Main Phone: 212-836-2674","Alcoa Inc. produces and manages primary aluminum, fabricated aluminum, and alumina.",Aluminum
ADV,-,-,"ADV,AXX,TUV3",TSX:ADV, AMEX:AXX, DB:TUV3,,-,Alderon Iron Ore Corp. ,,,,,,,,1978,www.alderonironore.com,Canada,"Headquarters
1140 West Pender Street
Suite 1240 
Vancouver, British Columbia    V6E 4G1
Canada
Main Phone: 604-681-8030
Main Fax: 604-681-8039
Other Phone: 888-990-7989","Alderon Iron Ore Corp. is engaged in the acquisition, exploration, and development of mineral properties.",Steel
ALR,NYSE,纽交所,"ALR,ALR.PRB,IM5",NYSE:ALR, NYSE:ALR.PRB, DB:IM5,,-,Alere Inc. ,,,,,,,,2001,www.alere.com,United States,"Headquarters
51 Sawyer Road
Suite 200 
Waltham, Massachusetts    02453
United States
Main Phone: 781-647-3900","Alere Inc. provides diagnostics and services for cardiology, infectious disease, toxicology, and diabetes in the United States and internationally.",Healthcare Supplies
ALEX,NYSE,纽交所,"ALEX,ABU",NYSE:ALEX, DB:ABU,,,-,"Alexander & Baldwin, Inc. ",,,,,,,,1870,www.alexanderbaldwin.com,United States,"Headquarters
822 Bishop Street 
Honolulu, Hawaii    96813
United States
Main Phone: 808-525-6611
Main Fax: 808-525-6652","Alexander & Baldwin, Inc., together with its subsidiaries, primarily provides real estate development and leasing services.",Diversified Real Estate Activities
ALX,NYSE,纽交所,"ALX,AXE",NYSE:ALX, BST:AXE,,,-,Alexander's Inc. ,,,,,,,,1955,www.alx-inc.com,United States,"Headquarters
210 Route 4 East 
Paramus, New Jersey    07652
United States
Main Phone: 201-587-8541
Main Fax: 201-708-6214","Alexander’s, Inc., a real estate investment trust (REIT), engages in leasing, managing, developing, and redeveloping properties in the greater New York City metropolitan area.",Retail REITs
ARE,NYSE,纽交所,"ARE,AREE.P,ARE.PRE,A6W",NYSE:ARE, OTCPK:AREE.P, NYSE:ARE.PRE, DB:A6W,-,"Alexandria Real Estate Equities, Inc. ",,,,,,,,1993,www.labspace.com,United States,"Headquarters
385 East Colorado Boulevard
Suite 299 
Pasadena, California    91101
United States
Main Phone: 626-578-0777","Alexandria Real Estate Equities, Inc., a real estate investment trust (REIT), engages in the ownership, operation, management, development, acquisition, and redevelopment of properties for the life sciences industry.",Office REITs
AXR,-,-,"AXR,AXU,J6W",TSX:AXR, AMEX:AXU, DB:J6W,,-,Alexco Resource Corporation ,,,,,,,,2004,www.alexcoresource.com,Canada,"Headquarters
200 Granville Street
Suite 1150 
Vancouver, British Columbia    V6C 1S4
Canada
Main Phone: 604-633-4888
Main Fax: 604-633-4887","Alexco Resource Corp. is engaged in mining, exploring, and developing mineral properties in Canada.",Silver
Y,NYSE,纽交所,"Y,AGA",NYSE:Y, DB:AGA,,,-,Alleghany Corporation ,,,,,,,,1929,www.alleghany.com,United States,"Headquarters
7 Times Square Tower 
New York, New York    10036
United States
Main Phone: 212-752-1356","Alleghany Corporation, together with its subsidiaries, provides various insurance services in the United States.",Reinsurance
ATI,NYSE,纽交所,"ATI,ATD",NYSE:ATI, DB:ATD,,,-,Allegheny Technologies Inc. ,,,,,,,,1960,www.atimetals.com,United States,"Headquarters
1000 Six PPG Place 
Pittsburgh, Pennsylvania    15222
United States
Main Phone: 412-394-2800",Allegheny Technologies Incorporated produces and sells specialty materials and components worldwide.,Steel
ALLE,NYSE,纽交所,"ALLE,60A",NYSE:ALLE, DB:60A,,,-,Allegion Plc ,,,,,,,,-,www.allegion.com,Ireland,"Headquarters
Block D
Iveagh Court
Harcourt Road 
Dublin, Co. Dublin    2
Ireland
Main Phone: 353 1 254 6200","Allegion Public Limited Company provides security products and solutions in the Americas, Europe, the Middle East, India, Africa, and the Asia Pacific.",Building Products
AGN,NYSE,纽交所,"AGN,AG4",NYSE:AGN, DB:AG4,,,-,Allergan Inc. ,,,,,,,,1948,www.allergan.com,United States,"Headquarters
2525 Dupont Drive 
Irvine, California    92612
United States
Main Phone: 714-246-4500
Main Fax: 714-246-6987
Other Phone: 800-347-4500","Allergan, Inc. operates as a multi-specialty health care company primarily in the United States, Europe, Latin America, and the Asia Pacific.",Pharmaceuticals
ALE,NYSE,纽交所,"ALE,AEBA",NYSE:ALE, DB:AEBA,,,-,"ALLETE, Inc. ",,,,,,,,1906,www.allete.com,United States,"Headquarters
30 West Superior Street 
Duluth, Minnesota    55802
United States
Main Phone: 218-279-5000","ALLETE, Inc., together with its subsidiaries, generates, transmits, and distributes electricity in the United States.",Electric Utilities
AKP,NYSE,纽交所,AKP,NYSE:AKP,,,,-,Alliance California Municipal Income Fund Inc. ,,,,,,,,2001,www.alliancebernstein.com,United States,"Headquarters
1345 Avenue of the Americas 
New York, New York    10105
United States
Main Phone: 212-969-1000
Main Fax: 212-969-2293","Alliance California Municipal Income Fund, Inc. is a closed-end fixed income mutual fund launched and managed by AllianceBernstein L.P. The fund invests in fixed income markets of the United States.",Asset Management and Custody Banks
ADS,NYSE,纽交所,"ADS,LID",NYSE:ADS, DB:LID,,,-,Alliance Data Systems Corporation ,,,,,,,,1996,www.alliancedata.com,United States,"Headquarters
7500 Dallas Parkway
Suite 700 
Plano, Texas    75024
United States
Main Phone: 214-494-3000","Alliance Data Systems Corporation provides marketing and loyalty solutions in the United States, Canada, and other countries.",Data Processing and Outsourced Services
AYN,NYSE,纽交所,AYN,NYSE:AYN,,,,-,Alliance New York Municipal Income Fund Inc. ,,,,,,,,2001,www.alliancebernstein.com,United States,"Headquarters
1345 Avenue of the Americas 
New York, New York    10105
United States
Main Phone: 212-969-1000
Main Fax: 212-969-2293","Alliance New York Municipal Income Fund, Inc. is a closed-end fixed income mutual fund launched and managed by AllianceBernstein L.P. The fund invests in fixed income markets of the United States.",Asset Management and Custody Banks
AOI,NYSE,纽交所,"AOI,DM8",NYSE:AOI, DB:DM8,,,-,"Alliance One International, Inc. ",,,,,,,,1904,www.aointl.com,United States,"Headquarters
8001 Aerial Center Parkway
PO Box 2009 
Morrisville, North Carolina    27560
United States
Main Phone: 919-379-4300
Main Fax: 919-379-4346","Alliance One International, Inc. purchases, processes, packs, stores, and ships leaf tobacco for manufacturers of cigarettes and other consumer tobacco products worldwide.",Tobacco
AWF,NYSE,纽交所,AWF,NYSE:AWF,,,,-,"AllianceBernstein Global High Income Fund, Inc. ",,,,,,,,1993,www.alliancebernstein.com/investments/us/ClosedEndFundDetail.aspx?cid=18753,United States,"Headquarters
1345 Avenue of the Americas 
New York, New York    10105
United States
Main Phone: 212-969-1000
Main Fax: 212-969-2293","AllianceBernstein Global High Income Fund, Inc. is a close-ended fixed income mutual fund launched and managed by AllianceBernstein L.P.  It invests in the fixed income markets across the globe.",Asset Management and Custody Banks
AB,NYSE,纽交所,"AB,TARR.X,W4M",NYSE:AB, MutualFund:TARR.X, DB:W4M,,-,AllianceBernstein Holding L.P. ,,,,,,,,1987,www.alliancebernstein.com,United States,"Headquarters
1345 Avenue of the Americas 
New York, New York    10105
United States
Main Phone: 212-969-1000
Main Fax: 212-969-2293",AllianceBernstein Holding L.P. provides investment management and related services in the United States and internationally.,Asset Management and Custody Banks
ACG,NYSE,纽交所,ACG,NYSE:ACG,,,,-,"AllianceBernstein Income Fund, Inc. ",,,,,,,,1987,www.alliancebernstein.com/investments/us/ClosedEndFundDetail.aspx?cid=18745,United States,"Headquarters
1345 Avenue of the Americas 
New York, New York    10105
United States
Main Phone: 212-969-1000
Main Fax: 212-969-2293","AllianceBernstein Income Fund, Inc. operates as a close-ended fixed income mutual fund launched and managed by AllianceBernstein L.P. It invests in the fixed income markets of the United States.",Asset Management and Custody Banks
AFB,NYSE,纽交所,AFB,NYSE:AFB,,,,-,"AllianceBernstein National Municipal Income Fund, Inc ",,,,,,,,2002,www.alliancebernstein.com,United States,"Headquarters
1345 Avenue of the Americas 
New York, New York    10105
United States
Main Phone: 212-969-1000
Main Fax: 212-969-2293","AllianceBernstein National Municipal Income Fund, Inc is a closed-ended fixed income mutual fund launched and managed by AllianceBernstein L.P. The fund invests in the fixed income markets of the United States.",Asset Management and Custody Banks
LNT,NYSE,纽交所,"LNT,AY1",NYSE:LNT, DB:AY1,,,-,Alliant Energy Corporation ,,,,,,,,1917,www.alliantenergy.com,United States,"Headquarters
4902 North Biltmore Lane 
Madison, Wisconsin    53718
United States
Main Phone: 608-458-3311
Main Fax: 608-458-0100
Other Phone: 800-255-4268","Alliant Energy Corporation, a utility holding company, provides regulated electricity and natural gas services to residential, commercial, and industrial customers in the Midwest region of the United States.",Multi-Utilities
ATK,NYSE,纽交所,"ATK,AD9",NYSE:ATK, DB:AD9,,,-,Alliant Techsystems Inc. ,,,,,,,,1990,www.atk.com,United States,"Headquarters
1300 Wilson Boulevard
Suite 400 
Arlington, Virginia    22209
United States
Main Phone: 703-412-5960","Alliant Techsystems Inc. develops and produces aerospace, defense, and commercial products to the U.S. government, allied nations, and prime contractors in the United States, Puerto Rico, and internationally.",Aerospace and Defense
NCV,NYSE,纽交所,NCV,NYSE:NCV,,,,-,AllianzGI Convertible & Income Fund ,,,,,,,,2003,www.allianzinvestors.com/Products/pages/12.aspx,United States,"Headquarters
1633 Broadway
41st Floor 
New York, New York    10019-7585
United States
Main Phone: 212-739-3000
Main Fax: 212-739-3948",AllianzGI Convertible & Income Fund is a closed ended fixed income mutual fund launched and managed by Allianz Global Investors Fund Management LLC. The fund is co-managed by Allianz Global Investors U.S. LLC. It invests in fixed income markets of the United States.,Asset Management and Custody Banks
