MIR,,-,MIR+A,:MIR+A,,,,,Mirrabooka Investments Limited,,,,,,,,1999,www.mirra.com.au,Australia,"101 Collins Street, Mail Box 146, Melbourne, Victoria, 3000, Australia","Mirrabooka Investments Limited is a self managed investment company. It invests in the public equity markets of Australia and New Zealand. The firm primarily invests in value stocks of small-cap and mid-cap companies, targeting companies which fall outside the top 50 listed companies, by market capitalization, on the Australian Stock Exchange. It employs fundamental analysis with a bottom-up stock picking approach to create its portfolios. The firm obtains external research to complement its in-house research. It typically invests in companies from industrial, healthcare, information technology, financial, pharmaceuticals, forestry products, residential housing construction and land development, and telecommunication sectors. Mirrabooka Investments Limited was founded in April 1999 and is based in Melbourne, Australia.",Asset Management and Custody Banks
MIR,,-,MIR+B,:MIR+B,,,,,Mirrabooka Investments Limited,,,,,,,,1999,www.mirra.com.au,Australia,"101 Collins Street, Mail Box 146, Melbourne, Victoria, 3000, Australia","Mirrabooka Investments Limited is a self managed investment company. It invests in the public equity markets of Australia and New Zealand. The firm primarily invests in value stocks of small-cap and mid-cap companies, targeting companies which fall outside the top 50 listed companies, by market capitalization, on the Australian Stock Exchange. It employs fundamental analysis with a bottom-up stock picking approach to create its portfolios. The firm obtains external research to complement its in-house research. It typically invests in companies from industrial, healthcare, information technology, financial, pharmaceuticals, forestry products, residential housing construction and land development, and telecommunication sectors. Mirrabooka Investments Limited was founded in April 1999 and is based in Melbourne, Australia.",Asset Management and Custody Banks
MJC,AMEX,全美证交所,MJC,AMEX:MJC,,,,,"Manila Jockey Club, Inc.",,,,,,,,1867,www.manilajockey.com,Philippines,"Strata 100 Building, 14th Floor, Emerald Avenue, Ortigas center, Pasig City  1605, Philippines","Manila Jockey Club, Inc. engages in the construction, operation, and maintenance of a racetrack located in Cavite, the Philippines. It also holds or conducts horse races with betting directly or indirectly by means of mechanical, electric, and/or computerized totalizator. In addition, the company is involved in the rental of stables, buildings, and other facilities. Further, the company engages in the development and sale of condominium units and residential properties, as well as lease of an office building through joint venture agreements with property developers. Additionally, it is involved in the business of money changing or currency exchange, and dealing and brokering in various currencies with local or foreign individuals and other entities. The company was founded in 1867 and is based in Pasig City, the Philippines.",Casinos and Gaming
MJT,AMEX,全美证交所,MJT-CL,AMEX:MJT-CL,,,,,Majestic Gold Corp.,,,,,,,,-,www.majesticgold.net,Canada,"1130 West Pender Street, Suite 730, Vancouver, British Columbia, V6E 4A4, Canada","Majestic Gold Corp. engages in the acquisition, exploration, and mining of precious metals in China. The company primarily explores for gold. It holds interests in the Sawayaerdun project located in the Xinjiang Province, China; and Muping Mineral and Shandong projects located in Shandong, China. Majestic Gold Corp. is headquartered in Vancouver, Canada.",Gold
MKE,NYSE,纽交所,MKE,NYSE:MKE,,,,,AS Järvevana,,,,,,,,-,www.merko.ee/eng,Estonia,"Järvevana tee 9G, Tallinn  11314, Estonia","AS Järvevana does not have significant operations. Previously, it was engaged in the construction and real estate development activities in Estonia, Latvia, and Lithuania. The company is based in Tallinn, Estonia. AS Järvevana is a subsidiary of AS Riverito.",Construction and Engineering
MKZ,AMEX,全美证交所,MKZ,AMEX:MKZ,,,,,Citigroup Funding Inc.,,,,,,,,-,-,United States,"399 Park Avenue, New York, New York, 10043, United States","As of December 31, 2012, Citigroup Funding Inc. was acquired by Citigroup, Inc. Citigroup Funding Inc. offers debt instruments that include commercial papers, medium-term notes and structured equity-linked and credit-linked notes. Citigroup Funding, Inc. is based in United States.",Asset Management and Custody Banks
MNR,NYSE,纽交所,MNR-A,NYSE:MNR-A,,,,,Monmouth Real Estate Investment Corp.,,,,,,,,1968,www.mreic.com,United States,"Juniper Business Plaza, Suite 3-C, 3499 Route 9 North, Freehold, New Jersey, 07728, United States","Monmouth Real Estate Investment Corporation (MREIC) is a real estate investment trust. It owns, manages, and leases properties to investment-grade tenants on long-term leases. The firm invests in the public equity and real estate markets of the United States. It primarily invests in industrial properties and holds a portfolio of REIT securities. Monmouth Real Estate Investment Corporation was founded in 1968 and is based in Freehold, New Jersey.",Industrial REITs
MNR,NYSE,纽交所,MNR-B,NYSE:MNR-B,,,,,Monmouth Real Estate Investment Corp.,,,,,,,,1968,www.mreic.com,United States,"Juniper Business Plaza, Suite 3-C, 3499 Route 9 North, Freehold, New Jersey, 07728, United States","Monmouth Real Estate Investment Corporation (MREIC) is a real estate investment trust. It owns, manages, and leases properties to investment-grade tenants on long-term leases. The firm invests in the public equity and real estate markets of the United States. It primarily invests in industrial properties and holds a portfolio of REIT securities. Monmouth Real Estate Investment Corporation was founded in 1968 and is based in Freehold, New Jersey.",Industrial REITs
MOVED,NASDAQ,纳斯达克市场,MOVED,NASDAQ:MOVED,,,,,"Move, Inc.",,,,,,,,1993,www.move.com,United States,"10 Almaden Boulevard, Suite 800, San Jose, California, 95113, United States","Move, Inc. operates an online network of Websites for real estate search, finance, and moving and home enthusiasts in North America. The company operates realtor.com, a Website that offers property listings and other property information services to real estate franchises, brokers, and agents, as well as non-real estate related advertisers, such as personal banking and mortgage companies, insurance providers, home improvement retailers, moving service providers, and other consumer product and service companies. Its realtor.com Website provides listing advertisements to enhance, prioritize, and connect with consumers of for-sale property listings; non-listing advertisements to connect with consumer audience in the real estate search process; and various products and services to advertisers, including sponsorships, graphical display advertisements, text links, directories, Featured Community, and Featured CMA, as well as pricing models. The company also operates other Websites that provide single and multi-family rental listings, senior housing, and moving-related content and services to consumer audience, as well as provides various listing-related advertisement services for rental property owners and managers; Moving.com that offers quotes from moving companies and truck rental companies; Move.com, a new homes channel; NewHomeSource.com; and Doorsteps, which provides homebuyers with content, tools, and advice. In addition, it offers software-as-a-service customer relationship management products comprising Top Producer and TigerLead that provide productivity and lead management tools tailored to real estate agents. Further, Move, Inc. operates ListHub, an online real estate listing syndicator and provider of performance reporting solutions. The company was formerly known as Homestore, Inc. and changed its name to Move, Inc. in June 2006. Move, Inc. was founded in 1993 and is headquartered in San Jose, California.",Internet Software and Services
MP,NYSE,纽交所,MP-D,NYSE:MP-D,,,,,MicroPlanet Technology Corp.,,,,,,,,-,www.microplanet.com,United States,"15530 Woodinville-Redmond Road NE, Suite B100, PO Box 1250, Woodinville, Washington, 98072, United States","MicroPlanet Technology Corp., together with its subsidiary, MicroPlanet, Inc., develops energy conservation technologies for the utility, commercial, and residential markets primarily in the United States and Australia. The company offers low voltage regulation products, which solve utility problems, such as flicker and excessive voltage drop, and maintain proper voltage at the point of service delivery; high voltage regulation products; and products that regulate power as it comes from the grid to when it flows back to the grid at the same customer location. MicroPlanet Technology Corp. is based in Woodinville, Washington.",Electronic Equipment and Instruments
MPE,AMEX,全美证交所,MPE,AMEX:MPE,,,,,M.P. Evans Group plc,,,,,,,,-,www.mpevans.co.uk,United Kingdom,"3 Clanricarde Gardens, Tunbridge Wells, Kent, TN1 1HQ, United Kingdom","M. P. Evans Group PLC, through its subsidiaries, operates oil-palm and rubber plantations in Indonesia. The company is involved in the production of crude palm oil and palm kernels. It is also engaged in the beef-cattle operations in Australia, and property development and an oil-palm plantation businesses in West Malaysia. As of December 31, 2013, the company had interests in 23,300 hectares of oil-palm plantations in Indonesia; and 70 hectares of plantation land in Peninsula Malaysia. M. P. Evans Group PLC is based in Tunbridge Wells, the United Kingdom.",Agricultural Products
MPG,NYSE,纽交所,MPG-A,NYSE:MPG-A,,,,,Metro Performance Glass Limited,,,,,,,,1987,www.metroglasstech.co.nz,New Zealand,"Unit E, 15 Kerwyn Avenue, East Tamaki, Auckland  2013, New Zealand","Metro Performance Glass Limited operates as a glass processor in New Zealand. Its activities comprise cutting, shaping, washing, arrissing, edgeworking, printing, laminating, painting, and toughening glass. The company offers a range of glass products, including double glazed units (DGUs), toughened glass, laminated glass, and annealed/cut-to-size glass primarily for use in residential and non-residential construction applications, such as windows, doors, internal partitions, balustrades, facades, showers, mirrors, furniture, and splashbacks. Metro Performance Glass Limited was founded in 1987 and is headquartered in Auckland, New Zealand.",Construction Materials
MPS,CVE,-,MPS,CVE:MPS,,,,,Mühl24 GmbH,,,,,,,,-,www.muehl.de,Germany,"Gießener Straße 42, Hungen, Hessen, 35410, Germany","Mühl24 GmbH, through its subsidiaries, supplies construction materials. The company is based in Hungen, Germany. Mühl24 GmbH operates as a subsidiary of Muhl Product & Service Und Thuringer Baustoffhandel Beteiligung U. Verwaltung Gmbh.",Trading Companies and Distributors
MRNA,NASDAQ,纳斯达克市场,MRNA,NASDAQ:MRNA,,,,,"Marina Biotech, Inc.",,,,,,,,1983,www.marinabio.com,United States,"PO Box 1559, Bothell, Washington, 98021, United States","Marina Biotech, Inc., a biotechnology company, focuses on the discovery, development, and commercialization of nucleic acid-based therapies to treat orphan diseases. Its pipeline includes CEQ508 that is in clinical program for the treatment of Familial Adenomatous Polyposis, a hereditary condition; and preclinical programs in type 1 myotonic dystrophy and Duchenne’s muscular dystrophy. The company also has a strategic alliance with Rosetta Genomics, Ltd. to identify and develop microRNA-based products to diagnose and treat various neuromuscular diseases and dystrophies. It has partnering and licensing agreements with Mirna Therapeutics, Inc.; ProNAi Therapeutics, Inc.; Monsanto Company; Avecia Nitto Denko; Novartis Institutes for Biomedical Research, Inc.; Protiva Biotherapeutics Inc.; and Arcturus Therapeutics, Inc. The company was formerly known as MDRNA, Inc. and changed its name to Marina Biotech, Inc. in July 2010. Marina Biotech, Inc. was founded in 1983 and is headquartered in Bothell, Washington.",Biotechnology
MSBI,MIDLAND STS BANC,-,MSBI,MIDLAND STS BANC:MSBI,,,,,"Midland States Bancorp, Inc.",,,,,,,,1988,-,United States,"1201 Network Centre Drive, Effingham, Illinois, 62401, United States","Midland States Bancorp, Inc. operates as a financial and bank holding company for Midland States Bank that provides various banking products and services to individuals, businesses, municipalities, not-for-profit organizations, and other entities. Its deposit products include checking, savings, money market, and sweep accounts, as well as certificates of deposits and noninterest-bearing demand deposits. The company’s loan portfolio comprises commercial lending products consisting of owner-occupied commercial real estate loans, commercial real estate investment loans, real estate construction loans, multifamily loans, and loans to purchase farmland and finance agricultural production, as well as commercial loans comprising business term loans, equipment financing, and lines of credit; and retail lending products, such as residential first and second mortgage loans, and home equity lines of credit, as well as consumer installment loans, including loans to purchase cars, boats, and other recreational vehicles. It also engages in the origination and purchase of residential loans for sale into the secondary market. In addition, the company provides trust and wealth management services, including financial and estate planning, trustee and custodial services, investment management, tax and insurance planning, business planning, corporate retirement plan consulting and administration, and retail brokerage services. It operates 29 banking offices in 23 communities within three market areas, such as central Illinois, northern Illinois, and the Saint Louis metropolitan area. The company was founded in 1988 and is headquartered in Effingham, Illinois.",Regional Banks
MSC,AMEX,全美证交所,MSC,AMEX:MSC,,,,,Minerals Corporation Limited,,,,,,,,-,www.mineralscorp.com.au,Australia,"Office J, Level 2, 1139 Hay Street, West Perth, Western Australia, 6005, Australia","Minerals Corporation Limited engages in the evaluation of mineral exploration projects in Australia. It holds interest in the Skardon Kaolin project comprising a granted exploration permit, an exploration permit application, and two mineral development license applications located in Cape York Peninsula, Queensland. The company is based in West Perth, Australia.",Diversified Metals and Mining
MSPD,NASDAQ,纳斯达克市场,MSPD,NASDAQ:MSPD,,,,,Mindspeed Technologies Inc.,,,,,,,,2001,www.mindspeed.com,United States,"4000 Macarthur Boulevard, East Tower, Newport Beach, California, 92660, United States","Mindspeed Technologies, Inc. designs, develops, and sells semiconductor solutions for communications applications in fixed and mobile broadband access, enterprise, metropolitan, and wide-area networks (WAN). The company offers communications convergence processing products that include ultra-low-power, multi-core digital signal processor system-on-chip products for the fixed and mobile carrier infrastructure, and residential and enterprise platforms. It also provides high-performance analog products comprising high-density crosspoint switches, optical drivers, and equalization and signal-conditioning solutions for switching, timing, and synchronization requirements in next-generation optical networking, enterprise storage, and broadcast video transmission applications. In addition, the company offers WAN communications products, which include transmission solutions and high-performance asynchronous transfer mode/multi-protocol label switching network processors that facilitate the aggregation, processing, and transport of voice and data traffic over copper wire or fiber optic cable to access metropolitan and long-haul networks. The company sells its semiconductor networking solutions directly to network infrastructure original equipment manufacturers; and indirectly through electronic component distributors and third-party electronic manufacturing service providers in the Americas, the Asia-Pacific, Europe, the Middle East, and Africa. Mindspeed Technologies, Inc. was founded in 2001 and is headquartered in Newport Beach, California. As of December 18, 2013, Mindspeed Technologies Inc. operates as a subsidiary of M/A-Com Technology Solutions Holdings, Inc.",Semiconductors
MTB,NYSE,纽交所,MTB-,NYSE:MTB-,,,,,M&T Bank Corporation,,,,,,,,1856,www.mtb.com,United States,"One M&T Plaza, Buffalo, New York, 14203, United States","M&T Bank Corporation operates as the bank holding company for M&T Bank that provides commercial and retail banking services. The company’s Business Banking segment offers deposit, lending, cash management, and other financial services to small businesses and professionals. Its Commercial Banking segment provides commercial lending and leasing, letters of credit, deposit products, and cash management services to middle-market and large commercial customers. The company’s Commercial Real Estate segment offers commercial real estate loans secured by various types of multifamily residential and commercial real estate properties, and deposit services. Its Discretionary Portfolio segment provides securities, residential mortgage loans, and other assets; short-term and long-term borrowed funds; brokered certificates of deposit and interest rate swap agreements; and Cayman Islands office deposits, as well as foreign exchange services. The company’s Residential Mortgage Banking segment originates and services residential mortgage loans and sells those loans in the secondary market; and purchases servicing rights to loans originated by other entities. Its Retail Banking segment offers demand, savings, and time accounts; consumer installment loans, automobile loans, home equity loans and lines of credit, and credit cards; mutual funds and annuities; and other services. The company also reinsures credit life, and accident and health insurance; and provides insurance agency services. M&T Bank Corporation offers its services through banking offices, business banking centers, telephone and Internet banking, and automated teller machines. As of December 31, 2013, it had 720 banking offices in New York, Pennsylvania, Maryland, Delaware, Virginia, West Virginia, and the District of Columbia; a commercial banking office in Ontario, Canada; and an office in George Town, the Cayman Islands. The company was founded in 1856 and is headquartered in Buffalo, New York.",Regional Banks
MTB,NYSE,纽交所,MTB-A.CL,NYSE:MTB-A.CL,,,,,M&T Bank Corporation,,,,,,,,1856,www.mtb.com,United States,"One M&T Plaza, Buffalo, New York, 14203, United States","M&T Bank Corporation operates as the bank holding company for M&T Bank that provides commercial and retail banking services. The company’s Business Banking segment offers deposit, lending, cash management, and other financial services to small businesses and professionals. Its Commercial Banking segment provides commercial lending and leasing, letters of credit, deposit products, and cash management services to middle-market and large commercial customers. The company’s Commercial Real Estate segment offers commercial real estate loans secured by various types of multifamily residential and commercial real estate properties, and deposit services. Its Discretionary Portfolio segment provides securities, residential mortgage loans, and other assets; short-term and long-term borrowed funds; brokered certificates of deposit and interest rate swap agreements; and Cayman Islands office deposits, as well as foreign exchange services. The company’s Residential Mortgage Banking segment originates and services residential mortgage loans and sells those loans in the secondary market; and purchases servicing rights to loans originated by other entities. Its Retail Banking segment offers demand, savings, and time accounts; consumer installment loans, automobile loans, home equity loans and lines of credit, and credit cards; mutual funds and annuities; and other services. The company also reinsures credit life, and accident and health insurance; and provides insurance agency services. M&T Bank Corporation offers its services through banking offices, business banking centers, telephone and Internet banking, and automated teller machines. As of December 31, 2013, it had 720 banking offices in New York, Pennsylvania, Maryland, Delaware, Virginia, West Virginia, and the District of Columbia; a commercial banking office in Ontario, Canada; and an office in George Town, the Cayman Islands. The company was founded in 1856 and is headquartered in Buffalo, New York.",Regional Banks
MYRX,NASDAQ,纳斯达克市场,MYRX,NASDAQ:MYRX,,,,,"Myrexis, Inc.",,,,,,,,-,www.myrexis.com,United States,"630 Fifth Avenue, Suite 2260, New York, New York, 10020, United States","Myrexis, Inc., a biopharmaceutical company, focuses on identifying, evaluating, and acquiring commercial-stage biopharmaceutical assets. The company intends to acquire one or more commercial-stage biopharmaceutical assets. As of February 2012, it suspended development activities of all its preclinical and clinical programs in oncology and autoimmune diseases, and continues to pursue business development opportunities for each of its programs. The company was formerly known as Myriad Pharmaceuticals, Inc. and changed its name to Myrexis, Inc. in July 2010. Myrexis, Inc. is headquartered in New York, New York.",Biotechnology
MZN,,-,MZN,:MZN,,,,,Morizon Spolka Akcyjna,,,,,,,,-,www.morizon.pl,Poland,"ul. Sportowa 8, Gdynia  81-300, Poland","Morizon Spółka Akcyjna operates a real estate search engine portal in Poland. It provides information related to sale and rental of apartments, houses, lands, garages, offices, and commercial property through its Website, morizon.pl. The company also creates a communication platform for the trading participants from the Polish real estate that allows the presentation, search, sale, purchase, lease, and rental of dwellings or other real estate. In addition, it offers various tips and answers to questions, as well as ready-made designs and documents forms for Website buyers, sellers, landlords, and tenants. The company serves selected entities and individuals who present their real estate listings on the site. Morizon Spółka Akcyjna is based in Gdynia, Poland.",Internet Software and Services
NAD,NYSE,纽交所,NAD-C.CL,NYSE:NAD-C.CL,,,,,Nuveen Dividend Advantage Municipal Fund,,,,,,,,1999,www.nuveen.com/CEF/FundDetail.aspx?FundCode=NAD,United States,"333 West Wacker Drive, 30th Floor, Chicago, Illinois, 60606, United States","Nuveen Dividend Advantage Municipal Fund is a closed-ended fixed income mutual fund launched by Nuveen Investments, Inc. The fund is co-managed by Nuveen Fund Advisors LLC and Nuveen Asset Management, LLC. It invests in the fixed income markets of the United States. The fund invests in undervalued municipal securities and other related investments, the income from which is exempt from regular federal income taxes. It seeks to invest in investment grade securities with an average maturity of around 18 years. The fund employs fundamental analysis with a focus on bottom-up stock picking approach to create its portfolio. It benchmarks the performance of its portfolio against Standard & Poor’s (S&P) National Municipal Bond Index.  Nuveen Dividend Advantage Municipal Fund was formed on January 15, 1999 and is domiciled in the United States.",Asset Management and Custody Banks
NAD,NYSE,纽交所,NAD-CCL,NYSE:NAD-CCL,,,,,Nuveen Dividend Advantage Municipal Fund,,,,,,,,1999,www.nuveen.com/CEF/FundDetail.aspx?FundCode=NAD,United States,"333 West Wacker Drive, 30th Floor, Chicago, Illinois, 60606, United States","Nuveen Dividend Advantage Municipal Fund is a closed-ended fixed income mutual fund launched by Nuveen Investments, Inc. The fund is co-managed by Nuveen Fund Advisors LLC and Nuveen Asset Management, LLC. It invests in the fixed income markets of the United States. The fund invests in undervalued municipal securities and other related investments, the income from which is exempt from regular federal income taxes. It seeks to invest in investment grade securities with an average maturity of around 18 years. The fund employs fundamental analysis with a focus on bottom-up stock picking approach to create its portfolio. It benchmarks the performance of its portfolio against Standard & Poor’s (S&P) National Municipal Bond Index.  Nuveen Dividend Advantage Municipal Fund was formed on January 15, 1999 and is domiciled in the United States.",Asset Management and Custody Banks
NAN,NYSE,纽交所,NAN-C.CL,NYSE:NAN-C.CL,,,,,Nuveen New York Dividend Advantage Municipal Fund,,,,,,,,1999,www.nuveen.com/CEF/FundDetail.aspx?FundCode=NAN,United States,"333 West Wacker Drive, 30th Floor, Chicago, Illinois, 60606, United States","Nuveen New York Dividend Advantage Municipal Fund is a closed-ended fixed income mutual fund launched by Nuveen Investments, Inc. The fund is co-managed by Nuveen Fund Advisors LLC and Nuveen Asset Management, LLC. It invests in the fixed income markets of New York. The fund invests in municipal bonds, with a rating of Baa or higher. It employs fundamental analysis, with bottom-up stock picking approach, to create its portfolio. The fund benchmarks the performance of its portfolio against the Standard & Poor’s New York Municipal Bond Index and Standard & Poor’s National Municipal Bond Index. Nuveen New York Dividend Advantage Municipal Fund was formed on May 26, 1999 and is domiciled in the United States.",Asset Management and Custody Banks
NAN,NYSE,纽交所,NAN-D.CL,NYSE:NAN-D.CL,,,,,Nuveen New York Dividend Advantage Municipal Fund,,,,,,,,1999,www.nuveen.com/CEF/FundDetail.aspx?FundCode=NAN,United States,"333 West Wacker Drive, 30th Floor, Chicago, Illinois, 60606, United States","Nuveen New York Dividend Advantage Municipal Fund is a closed-ended fixed income mutual fund launched by Nuveen Investments, Inc. The fund is co-managed by Nuveen Fund Advisors LLC and Nuveen Asset Management, LLC. It invests in the fixed income markets of New York. The fund invests in municipal bonds, with a rating of Baa or higher. It employs fundamental analysis, with bottom-up stock picking approach, to create its portfolio. The fund benchmarks the performance of its portfolio against the Standard & Poor’s New York Municipal Bond Index and Standard & Poor’s National Municipal Bond Index. Nuveen New York Dividend Advantage Municipal Fund was formed on May 26, 1999 and is domiciled in the United States.",Asset Management and Custody Banks
NAV,NYSE,纽交所,NAV-D,NYSE:NAV-D,,,,,Navistar International Corporation,,,,,,,,1902,www.navistar.com,United States,"2701 Navistar Drive, Lisle, Illinois, 60532, United States","Navistar International Corporation, through its subsidiaries, manufactures and sells commercial and military trucks, diesel engines, and school and commercial buses; and provides service parts for trucks and diesel engines worldwide. It operates through four segments: North America Truck, North America Parts, Global Operations, and Financial Services. The company manufactures and distributes Class 4 through 8 trucks and buses in the common carrier, private carrier, government, leasing, construction, energy/petroleum, military vehicle, and student and commercial transportation markets under the International and IC brands; and designs, engineers, and produces sheet metal components, including truck cabs. It also provides customers with proprietary products needed to support the International commercial and military truck, IC Bus, and MaxxForce engine lines, as well as other product lines; and a selection of other standard truck, trailer, and engine aftermarket parts. In addition, the company designs and manufactures diesel engines across the 50 through 550 horsepower range under the MaxxForce and MWM brand names; produces mid-range diesel engines primarily under contract manufacturing arrangements for sale to original equipment manufacturers in South America; and manufactures diesel engines for the pickup truck, van, and sport-utility vehicle markets. Further, it provides retail, wholesale, and lease financing of its trucks and parts, as well as financing for wholesale accounts and retail accounts receivable. The company markets its commercial products through an independent dealer network, as well as through distribution and service network retail outlets comprising 797 outlets in the United States and Canada, and 80 outlets in Mexico. Navistar International Corporation markets its reconditioned used trucks to owner-operators and fleet buyers through its network of used truck centers. The company was founded in 1902 and is headquartered in Lisle, Illinois.",Construction Machinery and Heavy Trucks
NAZ,AMEX,全美证交所,NAZ-C.CL,AMEX:NAZ-C.CL,,,,,Nuveen Arizona Premium Income Municipal Fund,,,,,,,,1992,www.nuveen.com/CEF/FundDetail.aspx?FundCode=NAZ,United States,"333 West Wacker Drive, 30th Floor, Chicago, Illinois, 60606, United States","Nuveen Arizona Premium Income Municipal Fund, Inc. is a closed-ended fixed income mutual fund launched by Nuveen Investments, Inc. The fund is co-managed by Nuveen Fund Advisors LLC and Nuveen Asset Management, LLC. It invests in the fixed income markets of Arizona. The fund invests in municipal securities and other related investments the income, exempt from regular federal and Arizona income taxes that are rated Baa or BBB or better and having an average maturity of 18.66 years. It employs fundamental analysis with bottom-up stock picking approach to create its portfolio. The fund benchmarks the performance of its portfolio against the Standard & Poor’s (S&P) Arizona Municipal Bond Index and Standard & Poor’s (S&P) National Municipal Bond Index. Nuveen Arizona Premium Income Municipal Fund, Inc. was formed on November 19, 1992 and is domiciled in the United States.",Asset Management and Custody Banks
NAZ,AMEX,全美证交所,NAZ-CCL,AMEX:NAZ-CCL,,,,,Nuveen Arizona Premium Income Municipal Fund,,,,,,,,1992,www.nuveen.com/CEF/FundDetail.aspx?FundCode=NAZ,United States,"333 West Wacker Drive, 30th Floor, Chicago, Illinois, 60606, United States","Nuveen Arizona Premium Income Municipal Fund, Inc. is a closed-ended fixed income mutual fund launched by Nuveen Investments, Inc. The fund is co-managed by Nuveen Fund Advisors LLC and Nuveen Asset Management, LLC. It invests in the fixed income markets of Arizona. The fund invests in municipal securities and other related investments the income, exempt from regular federal and Arizona income taxes that are rated Baa or BBB or better and having an average maturity of 18.66 years. It employs fundamental analysis with bottom-up stock picking approach to create its portfolio. The fund benchmarks the performance of its portfolio against the Standard & Poor’s (S&P) Arizona Municipal Bond Index and Standard & Poor’s (S&P) National Municipal Bond Index. Nuveen Arizona Premium Income Municipal Fund, Inc. was formed on November 19, 1992 and is domiciled in the United States.",Asset Management and Custody Banks
NAZ,NYSE,纽交所,NAZ-D.CL,NYSE:NAZ-D.CL,,,,,Nuveen Arizona Premium Income Municipal Fund,,,,,,,,1992,www.nuveen.com/CEF/FundDetail.aspx?FundCode=NAZ,United States,"333 West Wacker Drive, 30th Floor, Chicago, Illinois, 60606, United States","Nuveen Arizona Premium Income Municipal Fund, Inc. is a closed-ended fixed income mutual fund launched by Nuveen Investments, Inc. The fund is co-managed by Nuveen Fund Advisors LLC and Nuveen Asset Management, LLC. It invests in the fixed income markets of Arizona. The fund invests in municipal securities and other related investments the income, exempt from regular federal and Arizona income taxes that are rated Baa or BBB or better and having an average maturity of 18.66 years. It employs fundamental analysis with bottom-up stock picking approach to create its portfolio. The fund benchmarks the performance of its portfolio against the Standard & Poor’s (S&P) Arizona Municipal Bond Index and Standard & Poor’s (S&P) National Municipal Bond Index. Nuveen Arizona Premium Income Municipal Fund, Inc. was formed on November 19, 1992 and is domiciled in the United States.",Asset Management and Custody Banks
NBG,NYSE,纽交所,NBG-AWD,NYSE:NBG-AWD,,,,,National Bank of Greece SA,,,,,,,,1841,www.nbg.gr,Greece,"86 Eolou Street, Athens  10232, Greece","National Bank of Greece S.A., together with its subsidiaries, offers diversified financial services primarily in Greece. The company is involved in retail and commercial banking, investment management, investment banking, insurance, investment activities, and securities trading activities. It offers demand deposits, savings deposits, and time deposits, and current accounts; investment products; consumer loans, personal loans, mortgage loans, automobile loans, overdraft facilities, and foreign currency loans, as well as letters of credit and guarantees; credit cards; currency swaps and options; and ATMs. The company also provides financial and investment advisory services, foreign exchange, custody services, and trade finance services; and shipping finance, project finance, leasing, factoring, treasury, private banking, private equity, and brokerage services, as well as asset management, including mutual funds and closed end funds. In addition, it offers life, accident, health, fire, catastrophe, credit, motor, home, and marine hull and cargo insurance products, as well as general third party liability; maritime and aviation insurance; payment protection insurance and disability insurance; and investment-saving-retirement insurance products, as well as pensions. Further, the company is engaged in the real estate management activities, such as warehousing and third-party property management; and hotel management, as well as provides real estate and consulting, and professional training services. It serves individuals, professionals, small-medium and small sized companies, and corporate customers. The company also operates in Turkey, the United Kingdom, South Eastern Europe, Cyprus, Malta, Egypt, and South Africa. As of December 31, 2013, it operated 540 branches, 1 private banking unit, 1 unit for financial institutions, and 7 specialized banking units; and 1,398 ATMs. The company was founded in 1841 and is headquartered in Athens, Greece.",Diversified Banks
NCBC,NASDAQ,纳斯达克市场,NCBC,NASDAQ:NCBC,,,,,"Select Bancorp, Inc.",,,,,,,,2000,www.selectbank.com,United States,"700 West Cumberland Street, Dunn, North Carolina, 28334, United States","Select Bancorp, Inc. operates as a bank holding company for Select Bank & Trust Company provides commercial and retail banking products and services primarily in southeastern North Carolina. Its deposit products comprise non-interest-bearing demand deposits, money market and NOW accounts, savings accounts, and time deposits. The company’s loan portfolio comprises 1-to-4 family residential loans; commercial real estate loans; multi-family residential loans; construction loans; home equity lines of credit; commercial and industrial loans; consumer loans; and overdrafts. As of July 28, 2014, it operated 14 branch offices in Burlington, Clinton, Dunn, Elizabeth City, Fayetteville, Gibsonville, Goldsboro, Greenville, Lillington, Lumberton, Raleigh and Washington. The company was formerly known as New Century Bancorp, Inc. and changed its name to Select Bancorp, Inc. in July 2014. Select Bancorp, Inc. was founded in 2000 and is headquartered in Dunn, North Carolina.",Regional Banks
NCC,AMEX,全美证交所,NCC-A.CL,AMEX:NCC-A.CL,,,,,NCC Group plc.,,,,,,,,1999,www.nccgroup.com,United Kingdom,"Manchester Technology Centre, Oxford Road, Manchester, Greater Manchester, M1 7EF, United Kingdom","NCC Group plc provides information assurance solutions to organizations worldwide. It operates through three segments: Group Escrow, Assurance Testing, and Domain Services. The company offers software escrow and verification services, such as software escrow, registry data escrow, SaaS assured, and software verification, as well as single and multi licensee escrow agreements; and security testing, audit, and compliance services comprising technical security assessment and penetration testing, information security software, forensic and cyber incident response, and managed security services, as well as audit, compliance, and governance services. It also provides software testing services; Website performance optimization and monitoring, and Website load testing services; and .trust domain services and domain abuse monitoring services. The company was founded in 1999 and is headquartered in Manchester, the United Kingdom.",IT Consulting and Other Services
